Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,sma,std,upper_band,lower_band,Call
2018-03-12,HEROMOTOCO,EQ,3586.35,3600.4,3718.0,3599.85,3707.3,3694.5,3656.46,192336,703268328.15,14773,95095,49.44,3551.1274999999987,56.8046941977016,3664.736888395402,3437.5181116045956,2
2018-03-13,HEROMOTOCO,EQ,3694.5,3694.95,3729.75,3672.0,3690.0,3701.2,3705.49,233650,865786929.15,28173,139569,59.73,3558.8824999999983,65.93552328042028,3690.753546560839,3427.011453439158,2
2018-03-14,HEROMOTOCO,EQ,3701.2,3680.0,3687.2,3622.0,3642.0,3639.35,3645.49,192489,701715901.1,17102,108171,56.2,3560.2549999999987,67.36735876012565,3694.98971752025,3425.5202824797475,2
2018-03-15,HEROMOTOCO,EQ,3639.35,3641.9,3690.0,3632.0,3643.6,3640.8,3659.65,198082,724909905.5,12521,80831,40.81,3562.492499999999,69.33327080694501,3701.159041613889,3423.825958386109,2
2018-03-16,HEROMOTOCO,EQ,3640.8,3665.0,3665.0,3530.65,3542.0,3546.1,3567.94,462796,1651227537.25,43277,343269,74.17,3563.434999999999,68.95607316484525,3701.3471463296896,3425.5228536703085,2
2018-03-19,HEROMOTOCO,EQ,3546.1,3546.0,3549.0,3490.8,3517.85,3515.3,3512.49,252482,886839344.15,16669,149387,59.17,3564.4899999999993,67.99577889375284,3700.481557787505,3428.4984422124935,2
2018-03-20,HEROMOTOCO,EQ,3515.3,3498.1,3537.0,3498.1,3510.6,3513.8,3515.1,212901,748368753.35,20764,145563,68.37,3566.8949999999995,65.10696643944547,3697.1089328788903,3436.6810671211088,2
2018-03-21,HEROMOTOCO,EQ,3513.8,3529.95,3529.95,3455.55,3455.55,3463.6,3482.27,667122,2323097602.05,51084,448034,67.16,3566.2025000000003,66.17332996520514,3698.5491599304105,3433.85584006959,1
2018-03-22,HEROMOTOCO,EQ,3463.6,3473.2,3484.85,3440.0,3455.0,3452.3,3455.26,482411,1666857634.85,39040,327912,67.97,3564.28,68.97980711391835,3702.2396142278367,3426.3203857721637,1
2018-03-23,HEROMOTOCO,EQ,3452.3,3435.1,3435.1,3361.05,3414.5,3413.75,3396.59,423299,1437772074.6,39418,257572,60.85,3560.9075000000003,74.66965189736298,3710.246803794726,3411.5681962052745,1
2018-03-26,HEROMOTOCO,EQ,3413.75,3414.0,3501.7,3365.5,3468.2,3481.7,3429.65,359650,1233472000.25,36687,204220,56.78,3560.2575000000006,75.32998507444074,3710.917470148882,3409.5975298511194,1
2018-03-27,HEROMOTOCO,EQ,3481.7,3485.1,3488.0,3436.0,3471.0,3464.7,3460.51,325438,1126182872.55,20197,224319,68.93,3556.6,78.1964866622245,3712.992973324449,3400.207026675551,1
2018-03-28,HEROMOTOCO,EQ,3464.7,3455.0,3579.0,3428.05,3534.0,3542.8,3516.82,786796,2767016722.45,55307,343604,43.67,3554.465,77.94842610071483,3710.36185220143,3398.5681477985704,2
2018-04-02,HEROMOTOCO,EQ,3542.8,3544.0,3654.65,3512.2,3640.0,3646.0,3592.76,244943,880020770.55,24452,73473,30.0,3556.9300000000003,80.10405141209304,3717.1381028241863,3396.7218971758143,2
2018-04-03,HEROMOTOCO,EQ,3646.0,3644.95,3669.0,3621.0,3640.4,3644.95,3642.8,318581,1160527924.05,26697,195779,61.45,3560.3325000000004,82.4090252386785,3725.1505504773572,3395.5144495226436,2
2018-04-04,HEROMOTOCO,EQ,3644.95,3653.5,3695.0,3627.0,3646.3,3667.15,3671.91,526063,1931657762.65,31871,343728,65.34,3565.8675000000003,85.7830437713882,3737.433587542777,3394.3014124572237,2
